Time	Acceleration - cDAQ1Mod1_ai1	Force (IEPE) - cDAQ1Mod1_ai0
3.331055E+0	7.915930E-3	-1.068632E+0
3.331543E+0	1.050779E-2	-1.077849E+0
3.332031E+0	7.858333E-3	-1.119600E+0
3.332520E+0	1.154453E-2	-1.153488E+0
3.333008E+0	6.994381E-3	-1.176260E+0
3.333496E+0	1.344522E-2	-1.178971E+0
3.333984E+0	7.858333E-3	-1.239157E+0
3.334473E+0	8.088720E-3	-1.276298E+0
3.334961E+0	1.114135E-2	-1.305306E+0
3.335449E+0	1.315724E-2	-1.344887E+0
3.335937E+0	9.010269E-3	-1.370100E+0
3.336426E+0	1.050779E-2	-1.417543E+0
3.336914E+0	1.148693E-2	-1.482066E+0
3.337402E+0	1.402119E-2	-1.511345E+0
3.337891E+0	1.281166E-2	-1.570175E+0
3.338379E+0	1.298445E-2	-1.625752E+0
3.338867E+0	1.073817E-2	-1.672110E+0
3.339355E+0	9.067866E-3	-1.726060E+0
3.339844E+0	2.001126E-2	-1.788143E+0
3.340332E+0	1.275406E-2	-1.841822E+0
3.340820E+0	1.476995E-2	-1.913936E+0
3.341309E+0	1.753459E-2	-1.951890E+0
3.341797E+0	1.465475E-2	-2.038915E+0
3.342285E+0	1.171732E-2	-2.087985E+0
3.342773E+0	1.569150E-2	-2.138952E+0
3.343262E+0	2.006885E-2	-2.197511E+0
3.343750E+0	1.546111E-2	-2.223266E+0
3.344238E+0	1.523072E-2	-2.307850E+0
3.344727E+0	1.500034E-2	-2.335774E+0
3.345215E+0	1.505793E-2	-2.347160E+0
3.345703E+0	1.528832E-2	-2.404092E+0
3.346191E+0	1.788017E-2	-2.447469E+0
3.346680E+0	1.960808E-2	-2.457771E+0
3.347168E+0	1.505793E-2	-2.464820E+0
3.347656E+0	1.707382E-2	-2.516872E+0
3.348145E+0	1.644025E-2	-2.546964E+0
3.348633E+0	1.402119E-2	-2.549676E+0
3.349121E+0	1.955048E-2	-2.571635E+0
3.349609E+0	1.235088E-2	-2.592781E+0
3.350098E+0	1.563390E-2	-2.629109E+0
3.350586E+0	1.379080E-2	-2.652424E+0
3.351074E+0	1.488514E-2	-2.681974E+0
3.351562E+0	1.523072E-2	-2.735382E+0
3.352051E+0	1.534592E-2	-2.770355E+0
3.352539E+0	1.661305E-2	-2.799363E+0
3.353027E+0	1.384840E-2	-2.857921E+0
3.353516E+0	1.574909E-2	-2.910244E+0
3.354004E+0	1.551871E-2	-2.952537E+0
3.354492E+0	1.551871E-2	-2.975581E+0
3.354980E+0	1.396359E-2	-3.016246E+0
3.355469E+0	1.655545E-2	-3.077245E+0
3.355957E+0	1.793777E-2	-3.113573E+0
3.356445E+0	1.759219E-2	-3.149359E+0
3.356934E+0	1.759219E-2	-3.161829E+0
3.357422E+0	1.574909E-2	-3.196531E+0
3.357910E+0	1.695863E-2	-3.214966E+0
3.358398E+0	1.505793E-2	-3.258071E+0
3.358887E+0	1.678584E-2	-3.264849E+0
3.359375E+0	1.632506E-2	-3.279218E+0
3.359863E+0	2.001126E-2	-3.280573E+0
3.360352E+0	1.995366E-2	-3.303617E+0
3.360840E+0	1.937769E-2	-3.312563E+0
3.361328E+0	1.713142E-2	-3.344554E+0
3.361816E+0	1.690103E-2	-3.322323E+0
3.362305E+0	1.620987E-2	-3.328287E+0
3.362793E+0	1.661305E-2	-3.362176E+0
3.363281E+0	1.695863E-2	-3.345909E+0
3.363770E+0	1.793777E-2	-3.341843E+0
3.364258E+0	1.822576E-2	-3.325576E+0
3.364746E+0	1.384840E-2	-3.326390E+0
3.365234E+0	1.891692E-2	-3.311208E+0
3.365723E+0	1.834095E-2	-3.262409E+0
3.366211E+0	1.597948E-2	-3.257258E+0
3.366699E+0	1.626746E-2	-3.215779E+0
3.367187E+0	1.811056E-2	-3.187313E+0
3.367676E+0	1.793777E-2	-3.132008E+0
3.368164E+0	1.436677E-2	-3.079685E+0
3.368652E+0	1.517313E-2	-3.050134E+0
3.369141E+0	1.430917E-2	-2.972870E+0
3.369629E+0	1.465475E-2	-2.938168E+0
3.370117E+0	1.298445E-2	-2.879067E+0
3.370605E+0	1.252367E-2	-2.809665E+0
3.371094E+0	1.764979E-2	-2.750293E+0
3.371582E+0	1.425158E-2	-2.719658E+0
3.372070E+0	1.534592E-2	-2.673028E+0
3.372559E+0	2.024164E-2	-2.580581E+0
3.373047E+0	1.764979E-2	-2.506299E+0
3.373535E+0	1.246608E-2	-2.458313E+0
3.374023E+0	1.344522E-2	-2.436354E+0
3.374512E+0	1.240848E-2	-2.367493E+0
3.375000E+0	1.505793E-2	-2.302157E+0
3.375488E+0	1.695863E-2	-2.219199E+0
3.375977E+0	1.563390E-2	-2.179618E+0
3.376465E+0	1.298445E-2	-2.121330E+0
3.376953E+0	1.701622E-2	-2.048132E+0
3.377441E+0	1.528832E-2	-1.987947E+0
3.377930E+0	1.453956E-2	-1.938335E+0
3.378418E+0	1.730421E-2	-1.871101E+0
3.378906E+0	1.436677E-2	-1.777841E+0
3.379395E+0	1.638266E-2	-1.723349E+0
3.379883E+0	1.309964E-2	-1.669670E+0
3.380371E+0	1.425158E-2	-1.602708E+0
3.380859E+0	1.367561E-2	-1.552282E+0
3.381348E+0	1.465475E-2	-1.483422E+0
3.381836E+0	1.690103E-2	-1.401277E+0
3.382324E+0	1.402119E-2	-1.382029E+0
3.382812E+0	1.713142E-2	-1.330248E+0
3.383301E+0	1.563390E-2	-1.301240E+0
3.383789E+0	1.108375E-2	-1.226144E+0
3.384277E+0	1.419398E-2	-1.209064E+0
3.384766E+0	1.799537E-2	-1.156470E+0
3.385254E+0	1.793777E-2	-1.116346E+0
3.385742E+0	7.973527E-3	-1.096013E+0
3.386230E+0	1.494274E-2	-1.032033E+0
3.386719E+0	9.240656E-3	-9.967893E-1
3.387207E+0	1.436677E-2	-9.525992E-1
3.387695E+0	1.229329E-2	-9.181690E-1
3.388184E+0	1.407879E-2	-9.149157E-1
3.388672E+0	1.321483E-2	-8.899741E-1
3.389160E+0	1.050779E-2	-8.360243E-1
3.389648E+0	1.079577E-2	-8.224691E-1
3.390137E+0	1.281166E-2	-8.021363E-1
3.390625E+0	1.154453E-2	-7.975275E-1
3.391113E+0	1.275406E-2	-7.685193E-1
3.391602E+0	1.379080E-2	-7.519819E-1
3.392090E+0	1.338763E-2	-7.557774E-1
3.392578E+0	1.010461E-2	-7.929187E-1
3.393066E+0	1.442437E-2	-7.809901E-1
3.393555E+0	1.402119E-2	-8.010518E-1
3.394043E+0	1.379080E-2	-8.343977E-1
3.394531E+0	9.586237E-3	-8.731656E-1
3.395020E+0	9.240656E-3	-9.116625E-1
3.395508E+0	1.050779E-2	-9.403995E-1
3.395996E+0	1.707382E-2	-9.992292E-1
3.396484E+0	1.177492E-2	-1.077849E+0
3.396973E+0	1.045019E-2	-1.102791E+0
3.397461E+0	1.338763E-2	-1.164061E+0
3.397949E+0	1.096856E-2	-1.222619E+0
3.398437E+0	1.620987E-2	-1.257863E+0
3.398926E+0	1.379080E-2	-1.350852E+0
3.399414E+0	1.390600E-2	-1.416730E+0
3.399902E+0	1.413638E-2	-1.449534E+0
3.400391E+0	1.649785E-2	-1.528154E+0
3.400879E+0	1.448196E-2	-1.574784E+0
3.401367E+0	1.914730E-2	-1.635240E+0
3.401855E+0	1.419398E-2	-1.715216E+0
3.402344E+0	1.551871E-2	-1.788143E+0
3.402832E+0	1.885932E-2	-1.831791E+0
3.403320E+0	1.695863E-2	-1.897127E+0
3.403809E+0	1.425158E-2	-1.958939E+0
3.404297E+0	1.603708E-2	-2.010449E+0
3.404785E+0	1.713142E-2	-2.087714E+0
3.405273E+0	1.701622E-2	-2.169858E+0
3.405762E+0	1.563390E-2	-2.199137E+0
3.406250E+0	1.707382E-2	-2.273962E+0
3.406738E+0	1.770738E-2	-2.318152E+0
3.407227E+0	2.076001E-2	-2.351769E+0
3.407715E+0	1.557630E-2	-2.400839E+0
3.408203E+0	2.173916E-2	-2.435812E+0
3.408691E+0	1.983847E-2	-2.487321E+0
3.409180E+0	1.580669E-2	-2.504672E+0
3.409668E+0	1.068058E-2	-2.527716E+0
3.410156E+0	1.897451E-2	-2.540458E+0
3.410645E+0	1.528832E-2	-2.588986E+0
3.411133E+0	1.661305E-2	-2.579226E+0
3.411621E+0	1.937769E-2	-2.597932E+0
3.412109E+0	1.874413E-2	-2.639682E+0
3.412598E+0	1.966568E-2	-2.631007E+0
3.413086E+0	2.243032E-2	-2.663268E+0
3.413574E+0	1.816816E-2	-2.672215E+0
3.414062E+0	1.494274E-2	-2.689294E+0
3.414551E+0	1.402119E-2	-2.694716E+0
3.415039E+0	2.145118E-2	-2.701494E+0
3.415527E+0	1.476995E-2	-2.693361E+0
3.416016E+0	2.139358E-2	-2.706645E+0
3.416504E+0	1.413638E-2	-2.710440E+0
3.416992E+0	2.001126E-2	-2.710983E+0
3.417480E+0	1.690103E-2	-2.714236E+0
3.417969E+0	1.367561E-2	-2.709627E+0
3.418457E+0	1.747700E-2	-2.719658E+0
3.418945E+0	1.747700E-2	-2.690650E+0
3.419434E+0	1.995366E-2	-2.700681E+0
3.419922E+0	2.029924E-2	-2.680348E+0
3.420410E+0	2.006885E-2	-2.670588E+0
3.420898E+0	1.724661E-2	-2.636971E+0
3.421387E+0	2.225753E-2	-2.596034E+0
3.421875E+0	1.983847E-2	-2.581666E+0
3.422363E+0	1.960808E-2	-2.561333E+0
3.422852E+0	1.684343E-2	-2.516330E+0
3.423340E+0	1.857134E-2	-2.475122E+0
3.423828E+0	1.344522E-2	-2.437980E+0
3.424316E+0	1.764979E-2	-2.400568E+0
3.424805E+0	1.707382E-2	-2.338214E+0
3.425293E+0	1.292685E-2	-2.285078E+0
3.425781E+0	1.557630E-2	-2.245496E+0
3.426270E+0	1.908971E-2	-2.168232E+0
3.426758E+0	1.770738E-2	-2.130819E+0
3.427246E+0	2.116319E-2	-2.081207E+0
3.427734E+0	2.081761E-2	-2.032950E+0
3.428223E+0	2.064482E-2	-1.968428E+0
3.428711E+0	1.782258E-2	-1.884656E+0
3.429199E+0	1.620987E-2	-1.840737E+0
3.429687E+0	1.551871E-2	-1.783263E+0
3.430176E+0	1.989606E-2	-1.705998E+0
3.430664E+0	1.425158E-2	-1.602437E+0
3.431152E+0	1.534592E-2	-1.576682E+0
3.431641E+0	1.494274E-2	-1.513243E+0
3.432129E+0	1.194771E-2	-1.439232E+0
3.432617E+0	1.799537E-2	-1.365491E+0
3.433105E+0	1.379080E-2	-1.312897E+0
3.433594E+0	1.459716E-2	-1.276298E+0
3.434082E+0	1.321483E-2	-1.215842E+0
3.434570E+0	1.252367E-2	-1.191171E+0
3.435059E+0	1.177492E-2	-1.122582E+0
3.435547E+0	1.361801E-2	-1.088423E+0
3.436035E+0	1.730421E-2	-1.088965E+0
3.436523E+0	1.333003E-2	-1.069716E+0
3.437012E+0	1.459716E-2	-1.017664E+0
3.437500E+0	1.505793E-2	-1.012784E+0
3.437988E+0	1.868653E-2	-1.020646E+0
3.438477E+0	1.862893E-2	-1.003567E+0
3.438965E+0	1.217809E-2	-9.946204E-1
3.439453E+0	1.482754E-2	-9.623590E-1
3.439941E+0	1.551871E-2	-9.878428E-1
3.440430E+0	1.379080E-2	-9.938071E-1
3.440918E+0	1.932009E-2	-1.012784E+0
3.441406E+0	1.350282E-2	-9.924516E-1
3.441895E+0	1.281166E-2	-1.009802E+0
3.442383E+0	2.058722E-2	-1.024984E+0
3.442871E+0	1.298445E-2	-1.042064E+0
3.443359E+0	1.229329E-2	-1.061041E+0
3.443848E+0	1.690103E-2	-1.072156E+0
3.444336E+0	1.338763E-2	-1.080832E+0
3.444824E+0	1.148693E-2	-1.093845E+0
3.445312E+0	1.678584E-2	-1.114177E+0
3.445801E+0	1.413638E-2	-1.135595E+0
3.446289E+0	1.603708E-2	-1.163247E+0
3.446777E+0	1.914730E-2	-1.196322E+0
3.447266E+0	1.632506E-2	-1.184936E+0
3.447754E+0	1.523072E-2	-1.231023E+0
3.448242E+0	1.108375E-2	-1.252170E+0
3.448730E+0	1.488514E-2	-1.284973E+0
3.449219E+0	1.661305E-2	-1.291480E+0
3.449707E+0	1.056538E-2	-1.299884E+0
3.450195E+0	1.701622E-2	-1.306933E+0
3.450684E+0	1.644025E-2	-1.357087E+0
3.451172E+0	1.448196E-2	-1.345701E+0
3.451660E+0	1.517313E-2	-1.367660E+0
3.452148E+0	1.546111E-2	-1.356816E+0
3.452637E+0	1.644025E-2	-1.359798E+0
3.453125E+0	1.321483E-2	-1.375522E+0
3.453613E+0	1.592188E-2	-1.358443E+0
3.454102E+0	1.517313E-2	-1.338110E+0
3.454590E+0	1.356042E-2	-1.345972E+0
3.455078E+0	1.436677E-2	-1.365762E+0
3.455566E+0	1.523072E-2	-1.356816E+0
3.456055E+0	1.177492E-2	-1.337839E+0
3.456543E+0	1.390600E-2	-1.344616E+0
3.457031E+0	1.707382E-2	-1.346514E+0
3.457520E+0	1.361801E-2	-1.358985E+0
3.458008E+0	1.580669E-2	-1.370371E+0
3.458496E+0	1.436677E-2	-1.351936E+0
3.458984E+0	1.263887E-2	-1.384469E+0
3.459473E+0	1.125654E-2	-1.392873E+0
3.459961E+0	1.978087E-2	-1.402904E+0
3.460449E+0	1.407879E-2	-1.404801E+0
3.460937E+0	1.788017E-2	-1.409410E+0
3.461426E+0	1.517313E-2	-1.436250E+0
3.461914E+0	1.476995E-2	-1.451160E+0
3.462402E+0	1.407879E-2	-1.450889E+0
3.462891E+0	1.384840E-2	-1.448178E+0
3.463379E+0	1.119895E-2	-1.505381E+0
3.463867E+0	1.551871E-2	-1.494537E+0
3.464355E+0	1.672824E-2	-1.530865E+0
3.464844E+0	1.574909E-2	-1.544962E+0
3.465332E+0	1.425158E-2	-1.566380E+0
3.465820E+0	1.557630E-2	-1.575055E+0
3.466309E+0	1.730421E-2	-1.610028E+0
3.466797E+0	1.632506E-2	-1.623312E+0
3.467285E+0	1.586429E-2	-1.635782E+0
3.467773E+0	1.528832E-2	-1.646627E+0
3.468262E+0	1.978087E-2	-1.674008E+0
3.468750E+0	1.678584E-2	-1.700576E+0
3.469238E+0	1.453956E-2	-1.713589E+0
3.469727E+0	1.540351E-2	-1.727145E+0
3.470215E+0	1.885932E-2	-1.725247E+0
3.470703E+0	2.006885E-2	-1.783263E+0
3.471191E+0	1.500034E-2	-1.781637E+0
3.471680E+0	1.747700E-2	-1.806578E+0
3.472168E+0	1.741940E-2	-1.822031E+0
3.472656E+0	1.701622E-2	-1.838297E+0
3.473145E+0	1.736180E-2	-1.831249E+0
3.473633E+0	1.286925E-2	-1.833689E+0
3.474121E+0	1.805297E-2	-1.826098E+0
3.474609E+0	1.419398E-2	-1.807934E+0
3.475098E+0	1.799537E-2	-1.809831E+0
3.475586E+0	1.551871E-2	-1.806578E+0
3.476074E+0	1.661305E-2	-1.794107E+0
3.476562E+0	1.649785E-2	-1.785432E+0
3.477051E+0	1.707382E-2	-1.765370E+0
3.477539E+0	1.482754E-2	-1.759677E+0
3.478027E+0	1.764979E-2	-1.765099E+0
3.478516E+0	1.885932E-2	-1.752628E+0
3.479004E+0	1.764979E-2	-1.727958E+0
3.479492E+0	1.770738E-2	-1.730940E+0
3.479980E+0	1.937769E-2	-1.730398E+0
3.480469E+0	1.344522E-2	-1.710878E+0
3.480957E+0	1.494274E-2	-1.713589E+0
3.481445E+0	1.839855E-2	-1.701932E+0
3.481934E+0	1.753459E-2	-1.677533E+0
3.482422E+0	1.764979E-2	-1.676990E+0
3.482910E+0	1.269646E-2	-1.652862E+0
3.483398E+0	1.955048E-2	-1.653133E+0
3.483887E+0	1.523072E-2	-1.618974E+0
3.484375E+0	1.528832E-2	-1.613010E+0
3.484863E+0	1.465475E-2	-1.589152E+0
3.485352E+0	1.102616E-2	-1.563398E+0
3.485840E+0	1.546111E-2	-1.548487E+0
3.486328E+0	1.563390E-2	-1.541709E+0
3.486816E+0	1.315724E-2	-1.536829E+0
3.487305E+0	1.592188E-2	-1.507821E+0
3.487793E+0	1.448196E-2	-1.473391E+0
3.488281E+0	1.655545E-2	-1.443027E+0
3.488770E+0	1.707382E-2	-1.426490E+0
3.489258E+0	1.592188E-2	-1.418628E+0
3.489746E+0	1.459716E-2	-1.379860E+0
3.490234E+0	1.995366E-2	-1.350309E+0
3.490723E+0	1.828335E-2	-1.331061E+0
3.491211E+0	1.551871E-2	-1.296089E+0
3.491699E+0	1.730421E-2	-1.296631E+0
3.492187E+0	1.770738E-2	-1.244308E+0
3.492676E+0	1.747700E-2	-1.200389E+0
3.493164E+0	1.517313E-2	-1.189273E+0
3.493652E+0	1.321483E-2	-1.182225E+0
3.494141E+0	1.638266E-2	-1.127733E+0
3.494629E+0	1.361801E-2	-1.100893E+0
3.495117E+0	1.857134E-2	-1.061041E+0
3.495605E+0	1.834095E-2	-1.031762E+0
3.496094E+0	1.834095E-2	-9.981448E-1
3.496582E+0	1.690103E-2	-9.826918E-1
3.497070E+0	1.442437E-2	-9.349774E-1
3.497559E+0	1.246608E-2	-9.000050E-1
3.498047E+0	2.029924E-2	-8.799432E-1
3.498535E+0	1.321483E-2	-8.644903E-1
3.499023E+0	1.321483E-2	-8.531039E-1
3.499512E+0	1.690103E-2	-8.048473E-1
3.500000E+0	2.156637E-2	-7.736703E-1
3.500488E+0	1.402119E-2	-7.644527E-1
3.500977E+0	1.713142E-2	-7.658083E-1
3.501465E+0	1.361801E-2	-7.560485E-1
3.501953E+0	1.793777E-2	-7.167384E-1
3.502441E+0	1.609467E-2	-7.161962E-1
3.502930E+0	1.523072E-2	-7.072497E-1
3.503418E+0	1.926250E-2	-7.142984E-1
3.503906E+0	1.465475E-2	-7.091474E-1
3.504395E+0	1.453956E-2	-6.614331E-1
3.504883E+0	1.874413E-2	-6.804104E-1
3.505371E+0	1.937769E-2	-7.004721E-1
3.505859E+0	1.845614E-2	-6.901701E-1
3.506348E+0	1.620987E-2	-6.649574E-1
3.506836E+0	1.741940E-2	-6.608908E-1
3.507324E+0	1.384840E-2	-6.687529E-1
3.507812E+0	1.609467E-2	-6.660418E-1
3.508301E+0	1.713142E-2	-6.619753E-1
3.508789E+0	1.500034E-2	-6.394736E-1
3.509277E+0	1.390600E-2	-6.519444E-1
3.509766E+0	1.764979E-2	-6.758016E-1
3.510254E+0	1.315724E-2	-6.814948E-1
3.510742E+0	1.690103E-2	-6.758016E-1
3.511230E+0	1.546111E-2	-7.205338E-1
3.511719E+0	1.799537E-2	-7.099608E-1
3.512207E+0	1.569150E-2	-7.405956E-1
3.512695E+0	1.275406E-2	-7.582173E-1
3.513184E+0	1.672824E-2	-7.763813E-1
3.513672E+0	1.396359E-2	-7.912921E-1
3.514160E+0	1.321483E-2	-8.192158E-1
3.514648E+0	1.419398E-2	-8.414464E-1
3.515137E+0	1.056538E-2	-8.696413E-1
3.515625E+0	1.125654E-2	-9.062404E-1
3.516113E+0	1.396359E-2	-9.046137E-1
3.516602E+0	1.361801E-2	-9.444661E-1
3.517090E+0	1.494274E-2	-9.835051E-1
3.517578E+0	1.327243E-2	-1.020375E+0
3.518066E+0	1.563390E-2	-1.050468E+0
3.518555E+0	1.206290E-2	-1.045317E+0
3.519043E+0	1.615227E-2	-1.072427E+0
3.519531E+0	1.741940E-2	-1.127190E+0
3.520020E+0	1.672824E-2	-1.168398E+0
3.520508E+0	1.494274E-2	-1.174905E+0
3.520996E+0	2.012645E-2	-1.216655E+0
3.521484E+0	1.649785E-2	-1.260303E+0
3.521973E+0	1.142933E-2	-1.292564E+0
3.522461E+0	1.425158E-2	-1.309102E+0
3.522949E+0	1.413638E-2	-1.326181E+0
3.523437E+0	1.805297E-2	-1.373082E+0
3.523926E+0	1.949288E-2	-1.430014E+0
3.524414E+0	1.091096E-2	-1.435707E+0
3.524902E+0	1.471235E-2	-1.452787E+0
3.525391E+0	1.384840E-2	-1.460107E+0
3.525879E+0	1.407879E-2	-1.488844E+0
3.526367E+0	1.811056E-2	-1.520292E+0
3.526855E+0	1.908971E-2	-1.527883E+0
3.527344E+0	1.678584E-2	-1.524359E+0
3.527832E+0	1.822576E-2	-1.534118E+0
3.528320E+0	2.035684E-2	-1.539269E+0
3.528809E+0	1.661305E-2	-1.539540E+0
3.529297E+0	1.200530E-2	-1.530052E+0
3.529785E+0	1.500034E-2	-1.542251E+0
3.530273E+0	1.620987E-2	-1.523816E+0
3.530762E+0	1.131414E-2	-1.516496E+0
3.531250E+0	1.741940E-2	-1.474746E+0
3.531738E+0	1.626746E-2	-1.475560E+0
3.532227E+0	1.816816E-2	-1.462547E+0
3.532715E+0	1.373321E-2	-1.429743E+0
3.533203E+0	1.632506E-2	-1.447907E+0
3.533691E+0	1.903211E-2	-1.399108E+0
3.534180E+0	1.194771E-2	-1.363865E+0
3.534668E+0	1.851374E-2	-1.357900E+0
3.535156E+0	1.551871E-2	-1.324555E+0
3.535645E+0	1.788017E-2	-1.311270E+0
3.536133E+0	1.793777E-2	-1.282804E+0
3.536621E+0	1.309964E-2	-1.236988E+0
3.537109E+0	1.563390E-2	-1.200931E+0
3.537598E+0	1.137174E-2	-1.199575E+0
3.538086E+0	1.546111E-2	-1.170025E+0
3.538574E+0	1.240848E-2	-1.123666E+0
3.539062E+0	1.828335E-2	-1.100893E+0
3.539551E+0	1.367561E-2	-1.051823E+0
3.540039E+0	1.442437E-2	-1.035557E+0
3.540527E+0	1.747700E-2	-1.003025E+0
3.541016E+0	1.217809E-2	-9.620879E-1
3.541504E+0	1.868653E-2	-9.178979E-1
3.541992E+0	1.194771E-2	-8.997339E-1
3.542480E+0	1.338763E-2	-8.775033E-1
3.542969E+0	1.373321E-2	-8.371087E-1
3.543457E+0	1.609467E-2	-8.140649E-1
3.543945E+0	1.557630E-2	-7.942742E-1
3.544434E+0	1.678584E-2	-7.837012E-1
3.544922E+0	1.252367E-2	-7.579462E-1
3.545410E+0	1.551871E-2	-7.544219E-1
3.545898E+0	1.338763E-2	-7.481865E-1
3.546387E+0	1.482754E-2	-7.519819E-1
3.546875E+0	1.407879E-2	-7.530664E-1
3.547363E+0	1.390600E-2	-7.530664E-1
3.547852E+0	1.471235E-2	-7.256848E-1
3.548340E+0	1.534592E-2	-7.392400E-1
3.548828E+0	1.379080E-2	-7.533375E-1
3.549316E+0	1.713142E-2	-7.555063E-1
3.549805E+0	1.776498E-2	-7.462887E-1
3.550293E+0	1.690103E-2	-7.495420E-1
3.550781E+0	1.459716E-2	-7.649950E-1
3.551270E+0	1.258127E-2	-7.739414E-1
3.551758E+0	1.407879E-2	-8.037629E-1
3.552246E+0	1.724661E-2	-7.929187E-1
3.552734E+0	1.494274E-2	-8.078295E-1
3.553223E+0	1.891692E-2	-8.007807E-1
3.553711E+0	1.551871E-2	-8.498506E-1
3.554199E+0	1.459716E-2	-8.644903E-1
3.554687E+0	1.390600E-2	-8.826543E-1
3.555176E+0	1.396359E-2	-9.075959E-1
3.555664E+0	1.546111E-2	-9.073248E-1
3.556152E+0	1.448196E-2	-9.086803E-1
3.556641E+0	1.396359E-2	-9.534125E-1
3.557129E+0	1.027740E-2	-9.704921E-1
3.557617E+0	1.459716E-2	-9.455505E-1
3.558105E+0	1.471235E-2	-9.607324E-1
3.558594E+0	1.442437E-2	-9.802519E-1
3.559082E+0	1.747700E-2	-9.943493E-1
3.559570E+0	1.620987E-2	-9.631723E-1
3.560059E+0	1.655545E-2	-9.775408E-1
3.560547E+0	1.563390E-2	-9.873006E-1
3.561035E+0	1.275406E-2	-9.962470E-1
3.561523E+0	1.229329E-2	-9.610035E-1
3.562012E+0	1.672824E-2	-9.647989E-1
3.562500E+0	1.442437E-2	-9.840473E-1
3.562988E+0	1.747700E-2	-9.780830E-1
3.563477E+0	1.505793E-2	-9.788964E-1
3.563965E+0	1.603708E-2	-9.490749E-1
3.564453E+0	1.298445E-2	-9.439239E-1
3.564941E+0	1.695863E-2	-9.409417E-1
3.565430E+0	1.569150E-2	-9.685944E-1
3.565918E+0	1.488514E-2	-9.417551E-1
3.566406E+0	1.523072E-2	-9.059693E-1
3.566895E+0	1.200530E-2	-9.062404E-1
3.567383E+0	1.534592E-2	-9.260310E-1
3.567871E+0	1.131414E-2	-9.189823E-1
3.568359E+0	1.281166E-2	-8.894319E-1
3.568848E+0	1.344522E-2	-8.951251E-1
3.569336E+0	1.091096E-2	-9.263021E-1
3.569824E+0	1.189011E-2	-9.008183E-1
3.570312E+0	1.419398E-2	-8.623215E-1
3.570801E+0	1.609467E-2	-8.796721E-1
3.571289E+0	1.419398E-2	-8.831965E-1
3.571777E+0	1.407879E-2	-8.861786E-1
3.572266E+0	1.534592E-2	-8.446997E-1
3.572754E+0	1.229329E-2	-8.555438E-1
3.573242E+0	1.125654E-2	-8.541883E-1
3.573730E+0	1.736180E-2	-8.419886E-1
3.574219E+0	1.534592E-2	-8.522906E-1
3.574707E+0	1.511553E-2	-8.398198E-1
3.575195E+0	1.811056E-2	-8.151493E-1
3.575684E+0	1.759219E-2	-8.203003E-1
3.576172E+0	1.586429E-2	-8.219269E-1
3.576660E+0	1.811056E-2	-8.379221E-1
3.577148E+0	1.897451E-2	-8.121671E-1
3.577637E+0	1.632506E-2	-8.208425E-1
3.578125E+0	1.730421E-2	-8.240957E-1
3.578613E+0	1.897451E-2	-8.278912E-1
3.579102E+0	1.661305E-2	-8.173181E-1
3.579590E+0	1.563390E-2	-8.140649E-1
3.580078E+0	1.834095E-2	-8.170470E-1
3.580566E+0	1.690103E-2	-8.165048E-1
3.581055E+0	1.125654E-2	-8.099983E-1
3.581543E+0	1.586429E-2	-8.113538E-1
3.582031E+0	1.569150E-2	-8.230113E-1
3.582520E+0	1.407879E-2	-8.124382E-1
3.583008E+0	2.024164E-2	-8.148782E-1
3.583496E+0	1.759219E-2	-8.062028E-1
3.583984E+0	1.770738E-2	-8.186736E-1
3.584473E+0	1.834095E-2	-8.200292E-1
3.584961E+0	1.603708E-2	-8.208425E-1
3.585449E+0	1.672824E-2	-8.373798E-1
3.585937E+0	1.511553E-2	-8.259935E-1
3.586426E+0	1.119895E-2	-8.409042E-1
3.586914E+0	1.868653E-2	-8.655747E-1
3.587402E+0	1.655545E-2	-8.460552E-1
3.587891E+0	1.701622E-2	-8.587971E-1
3.588379E+0	1.638266E-2	-8.818410E-1
3.588867E+0	1.684343E-2	-8.872631E-1
3.589355E+0	1.471235E-2	-8.883475E-1
3.589844E+0	1.407879E-2	-8.945829E-1
3.590332E+0	2.012645E-2	-8.891608E-1
3.590820E+0	1.275406E-2	-8.880764E-1
3.591309E+0	1.983847E-2	-8.913296E-1
3.591797E+0	1.430917E-2	-8.967517E-1
3.592285E+0	1.799537E-2	-8.829254E-1
3.592773E+0	1.868653E-2	-8.932274E-1
3.593262E+0	1.459716E-2	-8.731656E-1
3.593750E+0	1.269646E-2	-8.522906E-1
3.594238E+0	1.511553E-2	-8.785877E-1
3.594727E+0	1.448196E-2	-8.859075E-1
3.595215E+0	1.701622E-2	-8.417175E-1
3.595703E+0	1.258127E-2	-8.151493E-1
3.596191E+0	1.471235E-2	-8.368376E-1
3.596680E+0	1.908971E-2	-8.539172E-1
3.597168E+0	1.436677E-2	-8.346688E-1
3.597656E+0	1.177492E-2	-8.091850E-1
3.598145E+0	1.557630E-2	-7.972564E-1
3.598633E+0	1.586429E-2	-8.129804E-1
3.599121E+0	1.534592E-2	-7.896655E-1
3.599609E+0	1.500034E-2	-7.912921E-1
3.600098E+0	1.200530E-2	-7.720437E-1
3.600586E+0	1.194771E-2	-7.679771E-1
3.601074E+0	1.298445E-2	-7.940031E-1
3.601562E+0	1.229329E-2	-7.796346E-1
3.602051E+0	1.523072E-2	-7.668927E-1
3.602539E+0	1.361801E-2	-7.625550E-1
3.603027E+0	1.373321E-2	-7.720437E-1
